"","MEMBERSHIP_ID","tot_mem","COHORT_MONTH","MEMBERSHIP_TYPE_CODE","MEMBERSHIP_TYPE_DESC","JOIN_DATE","TENURE_GRP","RENEW_IND","LAST_RENEW_DATE","RENEW_DATE","NEXT_RENEW_DATE","PLUS_STATUS_BEFORE_REN","PLUS_STATUS_AFTER_REN","PLUS_MEMBERSHIP_IND","PLUS_UPGRADE_DATE","autorenew_ind","payroll_deduct_ind"
"1935",144328,3428.01,"2018-01",2,"SAVINGS","2013-01-29","3+","RENEWED BASE","2018-01-19","2018-01-19","2019-01-29","BASE","BASE","N","?","N","N"
"1936",109089,3427.26,"2018-01",2,"SAVINGS","1998-11-14","3+","RENEWED BASE","2018-01-16","2018-01-13","2019-01-16","BASE","BASE","N","?","N","N"
"1937",151835,3422.33,"2018-01",2,"SAVINGS","1999-01-26","3+","RENEWED PLUS","2017-12-29","2017-12-29","2019-01-26","PLUS","PLUS","Y","2015-08-14","N","N"
"1938",159808,3421.91,"2018-01",2,"SAVINGS","2014-01-26","3+","RENEWED BASE","2017-01-25","2017-12-31","2019-01-26","BASE","BASE","N","?","N","N"
"1939",149391,3421.14,"2018-01",2,"SAVINGS","2013-10-23","3+","RENEWED PLUS","2018-04-29","2018-04-29","2019-04-29","PLUS","PLUS","Y","2015-01-17","N","N"
"1940",64248,3421.08,"2018-01",2,"SAVINGS","2006-02-13","3+","RENEWED BASE","2018-01-30","2018-01-27","2019-01-30","BASE","BASE","N","?","Y","N"
"1941",235348,3420.76,"2018-01",2,"SAVINGS","2017-01-21","1","RENEWED PLUS","2018-03-05","2018-01-21","2018-03-04","PLUS","PLUS","Y","2017-12-03","N","N"
"1942",127400,3419.84,"2018-01",2,"SAVINGS","2012-01-14","3+","RENEWED BASE","2018-01-22","2018-01-22","2019-01-14","BASE","BASE","N","?","N","N"
"1943",125733,3418.45,"2018-01",2,"SAVINGS","2012-01-06","3+","UNRENEWED","2017-02-05","?","2018-01-06","PLUS","?","Y","?","N","N"
"1944",68000,3418,"2018-01",2,"SAVINGS","2006-10-29","3+","RENEWED PLUS","2017-01-05","2018-01-05","2019-01-05","PLUS","PLUS","Y","2014-08-24","N","N"
"1945",95378,3409.82,"2018-01",2,"SAVINGS","2009-01-30","3+","RENEWED BASE","2018-02-04","2018-02-04","2019-01-30","BASE","BASE","N","?","N","N"
"1946",159323,3397.26,"2018-01",3,"BUSINESS","2014-01-25","3+","RENEWED PLUS","2017-12-31","2017-12-31","2019-01-25","PLUS","PLUS","Y","?","N","N"
"1947",133732,3396.93,"2018-01",3,"BUSINESS","1997-01-12","3+","RENEWED PLUS","2017-11-03","2017-11-03","2019-01-18","PLUS","PLUS","Y","2014-12-13","Y","N"
"1948",126,3396.74,"2018-01",2,"SAVINGS","1999-09-01","3+","RENEWED PLUS","2018-02-02","2018-02-02","2019-01-13","PLUS","PLUS","Y","2015-02-08","Y","N"
"1949",63279,3396.43,"2018-01",2,"SAVINGS","2006-01-27","3+","RENEWED BASE","2018-01-27","2018-01-24","2019-01-27","BASE","BASE","N","2014-10-01","Y","N"
"1950",88249,3395.33,"2018-01",2,"SAVINGS","1994-11-05","3+","RENEWED BASE","2017-12-23","2017-12-23","2019-01-13","BASE","BASE","N","?","N","N"
"1951",115256,3395.12,"2018-01",2,"SAVINGS","2011-01-16","3+","RENEWED BASE","2018-02-24","2018-02-24","2019-01-16","PLUS","BASE","N","2011-09-25","N","N"
"1952",75374,3392.58,"2018-01",3,"BUSINESS","1995-01-23","3+","UNRENEWED","2017-01-20","?","2018-01-23","BASE","?","N","?","N","N"
"1953",54306,3392.5,"2018-01",2,"SAVINGS","2005-02-24","3+","RENEWED PLUS","2018-01-14","2018-01-11","2019-01-14","PLUS","PLUS","Y","2017-11-19","Y","N"
"1954",152198,3391.89,"2018-01",2,"SAVINGS","2014-01-02","3+","RENEWED BASE","2017-12-06","2017-12-06","2019-01-02","BASE","BASE","N","?","N","N"
"1955",237578,3389.51,"2018-01",2,"SAVINGS","2017-01-23","1","RENEWED PLUS","2017-12-18","2017-12-18","2019-01-23","PLUS","PLUS","Y","2017-10-02","N","N"
"1956",118208,3389.28,"2018-01",2,"SAVINGS","2011-01-31","3+","RENEWED BASE","2018-01-31","2018-01-31","2019-01-31","BASE","BASE","N","?","N","N"
"1957",21039,3388.74,"2018-01",2,"SAVINGS","2000-01-15","3+","RENEWED PLUS","2017-01-07","2018-01-14","2019-01-14","PLUS","PLUS","Y","2014-08-29","N","N"
"1958",64353,3388.04,"2018-01",2,"SAVINGS","1992-09-02","3+","RENEWED PLUS","2018-01-17","2018-01-14","2019-01-17","PLUS","PLUS","Y","2015-11-25","Y","N"
"1959",230386,3387.1,"2018-01",2,"SAVINGS","2017-01-18","1","RENEWED BASE","2018-02-02","2018-02-02","2019-01-18","BASE","BASE","N","?","N","N"
"1960",245150,3385.95,"2018-01",2,"SAVINGS","2017-01-28","1","RENEWED PLUS","2018-01-28","2018-01-28","2019-01-28","PLUS","PLUS","Y","?","Y","N"
"1961",189398,3384.72,"2018-01",2,"SAVINGS","2016-01-05","2","RENEWED PLUS","2018-01-04","2018-01-04","2019-01-05","PLUS","PLUS","Y","?","N","N"
"1962",249836,3383.33,"2018-01",2,"SAVINGS","2017-01-31","1","RENEWED BASE","2018-02-22","2018-02-22","2019-01-31","BASE","BASE","N","?","N","N"
"1963",140043,3383.24,"2018-01",2,"SAVINGS","2013-01-11","3+","RENEWED PLUS","2017-12-19","2017-12-19","2019-01-11","PLUS","PLUS","Y","2013-08-02","N","N"
"1964",33851,3382.97,"2018-01",3,"BUSINESS","1992-01-18","3+","RENEWED PLUS","2018-03-04","2018-03-04","2019-01-18","PLUS","PLUS","Y","2010-07-31","N","N"
"1965",49541,3380.77,"2018-01",3,"BUSINESS","1992-01-28","3+","RENEWED BASE","2018-01-11","2018-01-11","2019-01-28","BASE","BASE","N","?","N","N"
"1966",82782,3380.28,"2018-01",2,"SAVINGS","2008-01-31","3+","RENEWED PLUS","2018-01-26","2018-01-26","2019-01-31","PLUS","PLUS","Y","2010-08-19","N","N"
"1967",70600,3380,"2018-01",2,"SAVINGS","2007-01-09","3+","RENEWED BASE","2017-12-27","2017-12-27","2019-01-09","BASE","BASE","N","?","N","N"
"1968",112589,3378.17,"2018-01",2,"SAVINGS","2011-01-02","3+","RENEWED BASE","2018-01-07","2018-01-07","2019-01-02","BASE","BASE","N","2015-07-26","N","N"
"1969",24968,3377.7,"2018-01",3,"BUSINESS","2002-07-12","3+","RENEWED PLUS","2017-12-30","2017-12-30","2019-01-28","PLUS","PLUS","Y","2016-01-28","N","N"
"1970",54423,3375.58,"2018-01",2,"SAVINGS","2005-03-04","3+","UNRENEWED","2017-01-20","?","2018-01-20","BASE","?","N","2012-01-30","N","N"
"1971",54644,3374.41,"2018-01",2,"SAVINGS","2005-03-24","3+","RENEWED BASE","2017-11-22","2017-11-22","2019-01-31","BASE","BASE","Y","2018-01-28","N","N"
"1972",20830,3370.21,"2018-01",2,"SAVINGS","1992-01-27","3+","RENEWED BASE","2018-01-12","2018-01-12","2019-01-27","BASE","BASE","N","2014-11-22","N","N"
"1973",172712,3369.65,"2018-01",2,"SAVINGS","2015-01-08","3","RENEWED PLUS","2017-12-04","2017-12-04","2019-01-08","PLUS","PLUS","Y","?","N","N"
"1974",10852,3369.14,"2018-01",2,"SAVINGS","2001-04-29","3+","RENEWED PLUS","2017-12-31","2017-12-31","2019-01-10","PLUS","PLUS","Y","2014-06-20","N","N"
"1975",129222,3368.33,"2018-01",2,"SAVINGS","2012-01-24","3+","RENEWED BASE","2018-01-22","2018-01-22","2019-01-24","BASE","BASE","N","2015-06-04","N","N"
"1976",189311,3367.22,"2018-01",2,"SAVINGS","2016-01-05","2","UNRENEWED","2017-01-12","?","2018-01-05","BASE","?","N","?","N","N"
"1977",153971,3359.14,"2018-01",2,"SAVINGS","2014-01-08","3+","RENEWED PLUS","2017-12-29","2017-12-29","2019-01-08","PLUS","PLUS","Y","2015-02-12","N","N"
"1978",196180,3356.47,"2018-01",2,"SAVINGS","2016-01-17","2","RENEWED BASE","2018-01-26","2018-01-26","2019-01-17","BASE","BASE","Y","2018-05-15","N","N"
"1979",152272,3356.14,"2018-01",2,"SAVINGS","2014-01-02","3+","RENEWED BASE","2018-01-06","2018-01-06","2019-01-02","BASE","BASE","N","?","N","N"
"1980",232027,3354.76,"2018-01",2,"SAVINGS","2017-01-19","1","RENEWED BASE","2018-01-19","2018-01-19","2019-01-19","BASE","BASE","N","?","Y","N"
"1981",81081,3354.24,"2018-01",2,"SAVINGS","1994-01-23","3+","RENEWED PLUS","2018-01-23","2018-01-20","2019-01-23","PLUS","PLUS","Y","2012-12-04","Y","N"
"1982",243291,3353.87,"2018-01",2,"SAVINGS","2017-01-27","1","RENEWED PLUS","2018-01-27","2018-01-24","2019-01-27","PLUS","PLUS","Y","2017-08-19","Y","N"
"1983",60959,3353.28,"2018-01",3,"BUSINESS","1993-04-07","3+","RENEWED BASE","2016-12-05","2018-01-11","2019-01-11","BASE","BASE","Y","2018-01-23","N","N"
"1984",165526,3352.02,"2018-01",2,"SAVINGS","2014-09-06","3+","RENEWED BASE","2018-01-02","2018-01-02","2019-01-15","BASE","BASE","N","?","N","N"
"1985",112861,3350.55,"2018-01",2,"SAVINGS","2011-01-04","3+","RENEWED BASE","2018-01-04","2018-01-01","2019-01-04","BASE","BASE","N","?","Y","N"
"1986",126113,3349.93,"2018-01",2,"SAVINGS","2012-01-08","3+","RENEWED BASE","2017-12-23","2017-12-23","2019-01-08","BASE","BASE","N","2015-05-06","N","N"
"1987",215719,3348.57,"2018-01",2,"SAVINGS","2017-01-08","1","UNRENEWED","2017-01-08","?","2018-01-08","BASE","?","N","?","N","N"
"1988",56940,3347.09,"2018-01",3,"BUSINESS","2005-08-25","3+","RENEWED BASE","2018-01-07","2018-01-07","2019-01-31","BASE","BASE","N","2015-09-07","N","N"
"1989",44538,3343.26,"2018-01",2,"SAVINGS","2004-03-08","3+","RENEWED BASE","2018-01-21","2018-01-18","2019-01-21","BASE","BASE","N","?","Y","N"
"1990",171045,3340.47,"2018-01",3,"BUSINESS","2015-01-03","3","RENEWED BASE","2018-01-14","2018-01-14","2019-01-03","BASE","BASE","N","?","N","N"
"1991",213952,3339.09,"2018-01",2,"SAVINGS","2017-01-07","1","RENEWED PLUS","2017-01-07","2018-01-07","2019-01-07","PLUS","PLUS","Y","?","N","N"
"1992",80380,3338.5,"2018-01",2,"SAVINGS","2008-01-14","3+","RENEWED PLUS","2018-01-15","2018-01-15","2019-01-14","PLUS","PLUS","Y","2016-12-11","N","N"
"1993",161080,3336,"2018-01",2,"SAVINGS","1999-01-10","3+","RENEWED BASE","2017-12-17","2017-12-17","2019-01-10","BASE","BASE","N","?","N","N"
"1994",150045,3335.98,"2018-01",2,"SAVINGS","2013-11-01","3+","RENEWED BASE","2018-02-02","2018-02-02","2019-01-10","PLUS","BASE","N","2017-11-01","N","N"
"1995",137430,3335.24,"2018-01",2,"SAVINGS","2012-12-29","3+","RENEWED PLUS","2018-01-13","2018-01-13","2019-01-31","PLUS","PLUS","Y","2013-06-23","N","N"
"1996",111293,3334.3,"2018-01",3,"BUSINESS","1997-01-06","3+","RENEWED PLUS","2017-12-15","2017-12-15","2019-01-06","PLUS","PLUS","Y","2015-11-25","N","N"
"1997",77192,3331.96,"2018-01",3,"BUSINESS","1994-01-11","3+","RENEWED BASE","2018-01-05","2018-01-05","2019-01-11","BASE","BASE","N","?","N","N"
"1998",50322,3329.85,"2018-01",2,"SAVINGS","2005-01-04","3+","RENEWED BASE","2017-12-28","2017-12-28","2019-01-04","BASE","BASE","N","?","N","N"
"1999",203514,3327.09,"2018-01",2,"SAVINGS","2016-01-31","2","RENEWED BASE","2018-02-25","2018-02-25","2019-01-31","BASE","BASE","Y","2018-05-22","N","N"
"2000",75946,3323.97,"2018-01",3,"BUSINESS","2007-08-09","3+","RENEWED PLUS","2018-02-20","2018-02-20","2019-01-07","PLUS","PLUS","Y","2015-07-15","N","N"
"2001",175198,3323.3,"2018-01",2,"SAVINGS","2015-01-14","3","RENEWED PLUS","2018-01-18","2018-01-18","2019-01-14","PLUS","PLUS","Y","?","Y","N"
"2002",238737,3322.71,"2018-01",3,"BUSINESS","2017-01-24","1","RENEWED BASE","2017-12-19","2017-12-19","2019-01-24","BASE","BASE","N","?","N","N"
"2003",10344,3319.48,"2018-01",2,"SAVINGS","2001-03-28","3+","RENEWED BASE","2018-01-09","2018-01-09","2019-01-29","BASE","BASE","N","2010-11-19","N","N"
"2004",154082,3319.06,"2018-01",3,"BUSINESS","2014-01-09","3+","RENEWED PLUS","2018-02-15","2018-02-15","2019-01-09","PLUS","PLUS","Y","?","N","N"
"2005",79068,3318.94,"2018-01",3,"BUSINESS","2008-01-04","3+","RENEWED PLUS","2018-01-04","2018-01-04","2019-01-04","PLUS","PLUS","Y","2014-11-01","Y","N"
"2006",166825,3318.86,"2018-01",2,"SAVINGS","1999-01-16","3+","RENEWED BASE","2018-01-09","2018-01-09","2019-01-16","BASE","BASE","Y","2018-05-01","N","N"
"2007",131,3318.64,"2018-01",3,"BUSINESS","1987-09-11","3+","RENEWED BASE","2018-02-02","2018-02-02","2019-01-31","BASE","BASE","N","?","N","N"
"2008",77653,3318.41,"2018-01",2,"SAVINGS","1993-10-27","3+","RENEWED BASE","2016-12-16","2018-01-04","2019-01-10","BASE","BASE","N","?","Y","N"
"2009",208722,3316.21,"2018-01",2,"SAVINGS","2017-01-02","1","RENEWED BASE","2017-01-02","2018-01-02","2018-01-02","BASE","BASE","N","?","N","N"
"2010",239094,3308.33,"2018-01",3,"BUSINESS","2017-01-24","1","RENEWED PLUS","2018-03-01","2018-03-01","2019-01-24","PLUS","PLUS","Y","?","N","N"
"2011",145347,3307.99,"2018-01",2,"SAVINGS","1998-01-30","3+","RENEWED BASE","2017-12-24","2017-12-24","2019-01-30","BASE","BASE","N","?","N","N"
"2012",29792,3306.31,"2018-01",2,"SAVINGS","2003-01-07","3+","RENEWED BASE","2016-12-10","2017-12-04","2019-01-07","BASE","BASE","N","?","N","N"
"2013",109939,3306.31,"2018-01",2,"SAVINGS","2010-09-30","3+","RENEWED BASE","2018-01-11","2018-01-11","2019-01-13","BASE","BASE","N","2010-11-28","N","N"
"2014",71325,3304.53,"2018-01",3,"BUSINESS","2007-01-15","3+","RENEWED PLUS","2018-01-07","2018-01-07","2019-01-15","PLUS","PLUS","Y","2016-12-06","N","N"
"2015",86818,3300.62,"2018-01",2,"SAVINGS","1994-01-15","3+","RENEWED BASE","2018-01-15","2018-01-12","2019-01-15","BASE","BASE","N","?","Y","N"
"2016",157062,3299.94,"2018-01",3,"BUSINESS","2014-01-17","3+","RENEWED PLUS","2017-12-07","2017-12-07","2019-01-17","PLUS","PLUS","Y","2014-08-02","N","N"
"2017",173219,3297.27,"2018-01",2,"SAVINGS","2015-01-09","3","RENEWED PLUS","2018-02-08","2018-02-08","2019-01-09","PLUS","PLUS","Y","2016-09-25","N","N"
"2018",60564,3294.5,"2018-01",2,"SAVINGS","2006-01-04","3+","RENEWED PLUS","2018-01-04","2018-01-01","2019-01-04","PLUS","PLUS","Y","2017-03-11","Y","N"
"2019",65535,3293.78,"2018-01",2,"SAVINGS","2006-06-02","3+","RENEWED BASE","2017-01-28","2018-01-31","2019-01-31","BASE","BASE","N","?","N","N"
"2020",152241,3292.61,"2018-01",2,"SAVINGS","2014-01-02","3+","RENEWED BASE","2018-01-02","2017-12-30","2019-01-02","BASE","BASE","N","?","Y","N"
"2021",216450,3289.82,"2018-01",2,"SAVINGS","2017-01-08","1","RENEWED BASE","2018-01-25","2018-01-25","2019-01-08","BASE","BASE","N","?","N","N"
"2022",144859,3286.46,"2018-01",2,"SAVINGS","1998-01-11","3+","RENEWED PLUS","2018-01-07","2018-01-07","2019-01-11","PLUS","PLUS","Y","2011-07-17","N","N"
"2023",37089,3280.33,"2018-01",3,"BUSINESS","2003-08-29","3+","RENEWED BASE","2018-03-09","2018-03-09","2019-01-22","BASE","BASE","N","2015-01-27","N","N"
"2024",18739,3280.24,"2018-01",2,"SAVINGS","1992-01-02","3+","RENEWED PLUS","2017-12-03","2017-12-03","2019-01-02","PLUS","PLUS","Y","2010-08-06","Y","N"
"2025",93675,3276.44,"2018-01",3,"BUSINESS","2009-01-21","3+","RENEWED BASE","2017-11-15","2017-11-15","2019-01-21","BASE","BASE","N","?","N","N"
"2026",222519,3274.72,"2018-01",2,"SAVINGS","2017-01-13","1","RENEWED PLUS","2018-02-13","2018-01-10","2018-02-12","PLUS","PLUS","Y","?","N","N"
"2027",162204,3273.5,"2018-01",2,"SAVINGS","2014-04-04","3+","RENEWED PLUS","2018-02-03","2018-02-03","2019-01-02","PLUS","PLUS","Y","2017-01-02","N","N"
"2028",166321,3273.39,"2018-01",3,"BUSINESS","1998-12-30","3+","RENEWED BASE","2018-01-06","2018-01-06","2019-01-17","BASE","BASE","Y","2018-08-14","Y","N"
"2029",61019,3273.26,"2018-01",3,"BUSINESS","2006-01-07","3+","RENEWED PLUS","2018-04-03","2018-04-03","2019-04-03","PLUS","PLUS","Y","2017-11-21","N","N"
"2030",154907,3273.25,"2018-01",2,"SAVINGS","2014-01-11","3+","RENEWED PLUS","2018-01-17","2018-01-17","2019-01-11","PLUS","PLUS","Y","2015-11-13","Y","N"
"2031",74332,3272.71,"2018-01",2,"SAVINGS","2007-04-03","3+","RENEWED BASE","2017-12-08","2017-12-08","2019-01-06","BASE","BASE","N","?","N","N"
"2032",106524,3272.71,"2018-01",3,"BUSINESS","2010-01-31","3+","RENEWED PLUS","2017-12-22","2017-12-22","2019-01-31","PLUS","PLUS","Y","2013-08-12","N","N"
"2033",8890,3270.95,"2018-01",2,"SAVINGS","2001-01-22","3+","RENEWED BASE","2018-01-22","2018-01-19","2019-01-22","BASE","BASE","N","?","Y","N"
"2034",185894,3269.89,"2018-01",2,"SAVINGS","2015-11-08","3","RENEWED BASE","2018-01-19","2018-01-19","2019-01-10","BASE","BASE","N","?","Y","N"
"2035",68571,3265.68,"2018-01",2,"SAVINGS","2007-01-17","3+","RENEWED BASE","2018-01-17","2018-01-14","2019-01-17","BASE","BASE","N","2014-10-20","Y","N"
"2036",32840,3265.66,"2018-01",2,"SAVINGS","2003-01-25","3+","RENEWED PLUS","2017-02-09","2018-01-30","2019-01-30","PLUS","PLUS","Y","2016-01-26","N","N"
"2037",76098,3264.77,"2018-01",2,"SAVINGS","2007-08-21","3+","RENEWED PLUS","2017-12-30","2017-12-30","2019-01-31","PLUS","PLUS","Y","2016-01-31","N","N"
"2038",54133,3264.55,"2018-01",2,"SAVINGS","2005-02-11","3+","RENEWED BASE","2018-01-06","2018-01-06","2019-01-20","BASE","BASE","N","2010-11-28","N","N"
"2039",122913,3264.09,"2018-01",2,"SAVINGS","2011-10-15","3+","UNRENEWED","2017-01-07","?","2018-01-07","BASE","?","N","2015-02-15","N","N"
"2040",235490,3259.48,"2018-01",3,"BUSINESS","2017-01-21","1","UNRENEWED","2017-01-21","?","2018-01-21","PLUS","?","Y","2017-08-26","N","N"
"2041",160237,3257.67,"2018-01",3,"BUSINESS","2014-01-28","3+","RENEWED PLUS","2018-01-28","2018-01-25","2019-01-28","PLUS","PLUS","Y","?","Y","N"
"2042",32636,3256.53,"2018-01",2,"SAVINGS","2003-01-25","3+","RENEWED PLUS","2018-01-25","2018-01-22","2019-01-25","PLUS","PLUS","Y","2010-11-16","Y","N"
"2043",69432,3256.31,"2018-01",3,"BUSINESS","1994-04-06","3+","RENEWED PLUS","2017-12-20","2017-12-20","2019-01-22","PLUS","PLUS","Y","2013-10-09","N","N"
"2044",198633,3254.24,"2018-01",2,"SAVINGS","2016-01-22","2","RENEWED PLUS","2018-02-24","2018-01-15","2018-02-23","PLUS","PLUS","Y","2017-05-03","Y","N"
"2045",67437,3249.41,"2018-01",3,"BUSINESS","2006-10-09","3+","RENEWED BASE","2017-12-15","2017-12-15","2019-01-09","BASE","BASE","N","?","N","N"
"2046",158498,3247.25,"2018-01",2,"SAVINGS","2014-01-21","3+","RENEWED PLUS","2018-01-21","2018-01-18","2019-01-21","PLUS","PLUS","Y","2015-05-24","Y","N"
"2047",159782,3247.16,"2018-01",2,"SAVINGS","2014-01-26","3+","RENEWED BASE","2018-01-26","2018-01-26","2019-01-26","BASE","BASE","N","2016-11-22","Y","N"
"2048",93588,3246.8,"2018-01",2,"SAVINGS","2009-01-21","3+","RENEWED BASE","2018-01-21","2018-01-18","2019-01-21","BASE","BASE","Y","2018-07-03","Y","N"
"2049",118584,3244.35,"2018-01",2,"SAVINGS","2011-02-22","3+","RENEWED BASE","2018-01-22","2018-01-22","2019-01-19","BASE","BASE","N","?","N","N"
"2050",110222,3241.81,"2018-01",2,"SAVINGS","2010-10-05","3+","RENEWED PLUS","2017-02-03","2018-03-03","2019-03-03","BASE","PLUS","Y","2018-03-03","N","N"
"2051",92844,3240.58,"2018-01",2,"SAVINGS","2009-01-19","3+","RENEWED BASE","2016-12-29","2018-01-18","2019-01-18","BASE","BASE","N","?","N","N"
"2052",130098,3239.11,"2018-01",2,"SAVINGS","2012-01-28","3+","RENEWED BASE","2018-02-17","2018-02-17","2019-01-28","BASE","BASE","N","2016-07-19","N","N"
"2053",19538,3238.74,"2018-01",3,"BUSINESS","1992-01-29","3+","RENEWED BASE","2018-01-29","2018-01-29","2019-01-29","BASE","BASE","N","2010-07-25","Y","N"
"2054",36788,3238.6,"2018-01",3,"BUSINESS","1991-11-01","3+","RENEWED BASE","2017-12-07","2017-12-07","2019-01-30","BASE","BASE","N","2014-10-22","N","N"
"2055",89910,3238.35,"2018-01",2,"SAVINGS","2009-01-03","3+","RENEWED BASE","2018-01-20","2018-01-20","2019-01-03","BASE","BASE","N","2011-10-01","N","N"
"2056",79865,3238.13,"2018-01",3,"BUSINESS","2008-01-10","3+","RENEWED PLUS","2018-01-09","2018-01-09","2019-01-10","PLUS","PLUS","Y","2010-09-05","N","N"
"2057",216377,3236.63,"2018-01",2,"SAVINGS","2017-01-08","1","RENEWED BASE","2018-02-17","2018-02-17","2019-01-08","BASE","BASE","N","?","N","N"
"2058",231791,3235.68,"2018-01",2,"SAVINGS","2017-01-19","1","RENEWED PLUS","2018-01-31","2018-01-31","2019-01-19","PLUS","PLUS","Y","2017-05-29","N","N"
"2059",109381,3235.5,"2018-01",2,"SAVINGS","1997-07-15","3+","RENEWED PLUS","2017-11-20","2017-11-20","2019-01-09","PLUS","PLUS","Y","2017-11-04","N","N"
"2060",197804,3235.05,"2018-01",2,"SAVINGS","2016-01-20","2","RENEWED BASE","2018-02-05","2018-02-05","2019-01-20","BASE","BASE","N","?","N","N"
"2061",165668,3233.83,"2018-01",2,"SAVINGS","1998-10-10","3+","RENEWED BASE","2018-01-31","2018-01-31","2019-01-31","BASE","BASE","N","2014-08-23","N","N"
"2062",82924,3231.37,"2018-01",2,"SAVINGS","1994-01-28","3+","RENEWED PLUS","2018-01-28","2018-01-25","2019-01-28","PLUS","PLUS","Y","2012-12-10","Y","N"
"2063",90390,3229.43,"2018-01",3,"BUSINESS","2009-01-06","3+","RENEWED BASE","2018-01-06","2018-01-06","2019-01-06","BASE","BASE","N","?","Y","N"
"2064",45220,3228.13,"2018-01",3,"BUSINESS","2004-04-23","3+","RENEWED PLUS","2018-02-23","2018-02-23","2019-01-25","PLUS","PLUS","Y","2017-04-03","N","N"
"2065",29256,3228.04,"2018-01",2,"SAVINGS","2003-01-03","3+","RENEWED BASE","2017-12-22","2017-12-22","2019-01-03","BASE","BASE","Y","2018-01-25","N","N"
"2066",156669,3226.91,"2018-01",2,"SAVINGS","2014-01-16","3+","RENEWED BASE","2017-12-31","2017-12-31","2019-01-16","BASE","BASE","N","?","N","N"
"2067",156240,3223.57,"2018-01",2,"SAVINGS","2014-01-15","3+","RENEWED PLUS","2018-02-24","2018-01-12","2019-02-24","PLUS","PLUS","Y","2018-03-15","N","N"
"2068",67718,3223.52,"2018-01",2,"SAVINGS","2006-10-21","3+","RENEWED PLUS","2018-01-02","2018-01-02","2019-01-21","PLUS","PLUS","Y","2016-12-15","N","N"
"2069",174807,3223.44,"2018-01",3,"BUSINESS","2015-01-13","3","RENEWED BASE","2018-01-14","2018-01-14","2019-01-13","BASE","BASE","N","2015-10-18","N","N"
"2070",100815,3223.35,"2018-01",3,"BUSINESS","2010-01-20","3+","RENEWED PLUS","2018-01-25","2018-01-25","2019-01-20","PLUS","PLUS","Y","?","N","N"
"2071",71266,3220.57,"2018-01",2,"SAVINGS","2007-01-14","3+","RENEWED PLUS","2018-01-20","2018-01-20","2019-01-14","PLUS","PLUS","Y","2015-05-24","N","N"
"2072",33991,3216.85,"2018-01",3,"BUSINESS","2003-02-14","3+","RENEWED BASE","2018-01-30","2018-01-30","2019-01-19","BASE","BASE","N","2010-11-27","N","N"
"2073",89598,3216.02,"2018-01",3,"BUSINESS","2009-01-02","3+","RENEWED PLUS","2018-02-12","2018-02-12","2019-01-19","PLUS","PLUS","Y","2017-10-04","N","N"
"2074",63312,3214.71,"2018-01",2,"SAVINGS","2006-01-27","3+","RENEWED PLUS","2018-01-27","2018-01-24","2019-01-27","PLUS","PLUS","Y","2011-08-08","Y","N"
"2075",218562,3213.72,"2018-01",2,"SAVINGS","2017-01-18","1","RENEWED BASE","2018-01-18","2018-01-18","2019-01-18","BASE","BASE","N","?","N","N"
"2076",202680,3213.08,"2018-01",2,"SAVINGS","2016-01-30","2","RENEWED PLUS","2018-01-30","2018-01-27","2019-01-30","PLUS","PLUS","Y","?","Y","N"
"2077",212827,3212.03,"2018-01",2,"SAVINGS","2017-01-06","1","RENEWED BASE","2017-12-30","2017-12-30","2019-01-06","BASE","BASE","N","?","N","N"
"2078",171871,3210.95,"2018-01",2,"SAVINGS","2015-01-05","3","RENEWED BASE","2017-12-31","2017-12-31","2019-01-05","BASE","BASE","N","?","N","N"
"2079",89876,3210.3,"2018-01",2,"SAVINGS","2009-01-03","3+","RENEWED PLUS","2018-01-08","2018-01-08","2019-01-03","PLUS","PLUS","Y","2011-08-22","N","N"
"2080",107898,3209.63,"2018-01",2,"SAVINGS","2010-05-10","3+","RENEWED BASE","2018-02-09","2018-02-09","2019-01-22","BASE","BASE","N","2013-03-01","N","N"
