"COHORT_MONTH","MEMBERSHIP_ID","MEMBERSHIP_TYPE_CODE","MEMBERSHIP_TYPE_DESC","JOIN_DATE","TENURE_GRP","RENEW_IND","LAST_RENEW_DATE","RENEW_DATE","NEXT_RENEW_DATE","PLUS_STATUS_BEFORE_REN","PLUS_STATUS_AFTER_REN","PLUS_MEMBERSHIP_IND","PLUS_UPGRADE_DATE","autorenew_ind","payroll_deduct_ind"
"2018-01",42612,2,"SAVINGS","2004-01-24","3+","RENEWED PLUS","2017-12-23","2017-12-23","2019-01-23","BASE","PLUS","Y","2017-12-23","N","N"
"2018-01",84907,2,"SAVINGS","2008-06-03","3+","RENEWED PLUS","2018-01-07","2018-01-04","2019-01-07","PLUS","PLUS","Y","2014-08-24","Y","N"
"2018-01",84380,3,"BUSINESS","2008-04-29","3+","UNRENEWED","2017-01-25","?","2018-01-25","BASE","?","N","?","N","N"
"2018-01",148200,3,"BUSINESS","2014-01-22","3+","RENEWED PLUS","2018-01-12","2018-01-12","2019-01-22","PLUS","PLUS","Y","2017-11-17","N","N"
"2018-01",35054,2,"SAVINGS","2003-04-18","3+","RENEWED PLUS","2018-01-06","2018-01-06","2019-01-17","PLUS","PLUS","Y","2014-07-25","N","Y"
"2018-01",175595,3,"BUSINESS","2015-01-15","3","RENEWED BASE","2018-01-21","2018-01-21","2019-01-15","BASE","BASE","N","?","N","N"
"2018-01",48111,2,"SAVINGS","1991-10-26","3+","RENEWED BASE","2017-12-18","2017-12-18","2019-01-03","BASE","BASE","N","?","N","N"
"2018-01",146063,2,"SAVINGS","2013-04-26","3+","RENEWED BASE","2018-02-25","2018-02-25","2019-01-31","PLUS","BASE","N","2017-10-06","Y","N"
"2018-01",226503,2,"SAVINGS","2017-01-15","1","UNRENEWED","2017-01-15","?","2018-01-15","PLUS","?","Y","2017-08-18","N","N"
"2018-01",164776,3,"BUSINESS","2014-08-08","3+","RENEWED BASE","2018-01-27","2018-01-27","2019-01-31","BASE","BASE","N","2014-12-13","N","N"
"2018-01",194762,2,"SAVINGS","2016-01-15","2","RENEWED BASE","2018-02-02","2018-02-02","2019-01-15","BASE","BASE","N","?","N","N"
"2018-01",167264,2,"SAVINGS","2015-01-21","3","RENEWED BASE","2018-01-21","2018-01-18","2019-01-21","BASE","BASE","N","2016-12-06","Y","N"
"2018-01",85054,2,"SAVINGS","1994-01-01","3+","RENEWED PLUS","2017-12-21","2017-12-21","2019-01-01","PLUS","PLUS","Y","2010-09-04","N","N"
"2018-01",7418,2,"SAVINGS","2001-01-07","3+","RENEWED PLUS","2018-01-07","2018-01-04","2019-01-07","PLUS","PLUS","Y","2010-10-06","Y","N"
"2018-01",222247,3,"BUSINESS","2017-01-12","1","RENEWED PLUS","2018-01-12","2018-01-12","2019-01-12","PLUS","PLUS","Y","?","N","N"
"2018-01",246447,2,"SAVINGS","2017-01-29","1","UNRENEWED","2017-01-29","?","2018-01-29","PLUS","?","Y","2017-05-04","N","N"
"2018-01",222779,2,"SAVINGS","2017-01-13","1","RENEWED BASE","2018-01-13","2018-01-13","2019-01-13","BASE","BASE","Y","2018-01-19","Y","N"
"2018-01",159673,2,"SAVINGS","2014-01-26","3+","RENEWED BASE","2018-04-21","2018-04-21","2019-04-21","PLUS","BASE","N","?","N","N"
"2018-01",129239,3,"BUSINESS","2012-01-24","3+","RENEWED PLUS","2018-03-19","2018-03-19","2019-01-24","PLUS","PLUS","Y","2012-12-10","N","N"
"2018-01",228836,2,"SAVINGS","2017-01-16","1","RENEWED BASE","2018-05-19","2018-05-19","2019-05-19","BASE","BASE","N","?","N","N"
"2018-01",20802,3,"BUSINESS","1991-11-29","3+","RENEWED BASE","2018-01-15","2018-01-15","2019-01-15","BASE","BASE","N","2014-11-22","Y","N"
"2018-01",113781,2,"SAVINGS","2011-01-09","3+","RENEWED PLUS","2017-12-16","2017-12-16","2019-01-09","BASE","PLUS","Y","2017-12-16","Y","N"
"2018-01",117895,3,"BUSINESS","2011-01-30","3+","RENEWED BASE","2018-02-07","2018-02-07","2019-01-30","BASE","BASE","N","2015-01-15","N","N"
"2018-01",46827,2,"SAVINGS","1993-01-31","3+","RENEWED BASE","2018-01-31","2018-01-28","2019-01-31","BASE","BASE","N","?","Y","N"
"2018-01",206053,2,"SAVINGS","2017-01-18","1","RENEWED BASE","2018-02-21","2018-02-21","2019-01-18","PLUS","BASE","N","2017-11-20","N","N"
"2018-01",182133,2,"SAVINGS","2015-03-17","3","RENEWED BASE","2018-04-29","2018-04-29","2019-04-29","BASE","BASE","N","?","N","N"
"2018-01",137225,2,"SAVINGS","2012-12-17","3+","UNRENEWED","2017-01-11","?","2018-01-11","BASE","?","N","?","N","N"
"2018-01",214298,2,"SAVINGS","2017-01-07","1","UNRENEWED","2017-01-07","?","2018-01-07","BASE","?","N","?","N","N"
"2018-01",232653,2,"SAVINGS","2017-01-20","1","UNRENEWED","2017-01-20","?","2018-01-20","BASE","?","N","?","N","N"
"2018-01",88911,2,"SAVINGS","2008-12-11","3+","RENEWED BASE","2018-01-27","2018-01-27","2019-01-31","BASE","BASE","Y","2018-08-28","N","N"
"2018-01",16135,2,"SAVINGS","2002-01-31","3+","RENEWED BASE","2018-01-26","2018-01-26","2019-01-31","BASE","BASE","N","?","N","N"
"2018-01",224931,2,"SAVINGS","2017-01-14","1","UNRENEWED","2017-01-14","?","2018-01-14","BASE","?","N","?","N","N"
"2018-01",242852,2,"SAVINGS","2017-01-27","1","RENEWED PLUS","2018-01-27","2018-01-27","2019-01-27","PLUS","PLUS","Y","?","Y","N"
"2018-01",246713,2,"SAVINGS","2017-01-29","1","UNRENEWED","2017-01-29","?","2018-01-29","BASE","?","N","?","N","N"
"2018-01",34482,3,"BUSINESS","2003-03-12","3+","RENEWED BASE","2017-12-20","2017-12-20","2019-01-28","BASE","BASE","N","2012-11-04","N","N"
"2018-01",170281,2,"SAVINGS","2015-01-21","3","RENEWED BASE","2017-12-28","2017-12-28","2019-01-21","BASE","BASE","N","?","Y","N"
"2018-01",96321,2,"SAVINGS","2009-03-07","3+","RENEWED BASE","2017-02-24","2018-03-04","2019-03-04","BASE","BASE","N","?","N","N"
"2018-01",47736,2,"SAVINGS","2004-09-16","3+","RENEWED PLUS","2018-01-14","2018-01-14","2019-01-30","PLUS","PLUS","Y","2017-05-06","N","N"
"2018-01",220554,2,"SAVINGS","2017-01-11","1","RENEWED PLUS","2018-01-13","2018-01-13","2019-01-11","PLUS","PLUS","Y","2017-01-28","N","N"
"2018-01",201525,2,"SAVINGS","2016-01-28","2","UNRENEWED","2017-03-05","?","2018-01-28","BASE","?","N","?","N","N"
"2018-01",129282,2,"SAVINGS","2012-01-24","3+","RENEWED BASE","2018-01-13","2018-01-13","2019-01-24","BASE","BASE","N","?","N","N"
"2018-01",83269,2,"SAVINGS","1994-01-12","3+","RENEWED BASE","2017-12-23","2017-12-23","2019-01-12","BASE","BASE","N","?","N","N"
"2018-01",48157,2,"SAVINGS","2004-10-08","3+","RENEWED PLUS","2018-01-06","2018-01-06","2019-01-11","PLUS","PLUS","Y","2014-07-24","N","Y"
"2018-01",114165,3,"BUSINESS","2011-01-12","3+","RENEWED PLUS","2017-12-29","2017-12-29","2019-01-12","PLUS","PLUS","Y","?","N","N"
"2018-01",227398,2,"SAVINGS","2017-01-15","1","UNRENEWED","2017-01-15","?","2018-01-15","BASE","?","N","?","N","N"
"2018-01",198900,3,"BUSINESS","2016-01-22","2","RENEWED BASE","2018-01-09","2018-01-09","2019-01-22","BASE","BASE","N","?","Y","N"
"2018-01",127527,2,"SAVINGS","2012-01-15","3+","RENEWED PLUS","2018-01-16","2018-01-16","2019-01-02","PLUS","PLUS","Y","2017-11-14","N","N"
"2018-01",96433,3,"BUSINESS","2009-03-15","3+","UNRENEWED","2017-01-02","?","2018-01-02","BASE","?","N","?","N","N"
"2018-01",238625,2,"SAVINGS","2017-01-24","1","RENEWED BASE","2017-01-24","2018-05-21","2019-05-21","BASE","BASE","N","?","N","N"
"2018-01",166992,2,"SAVINGS","2014-10-09","3+","UNRENEWED","2017-01-22","?","2018-01-22","BASE","?","N","?","N","N"
"2018-01",33630,3,"BUSINESS","2003-01-31","3+","UNRENEWED","2017-02-17","?","2018-01-31","BASE","?","N","2016-11-14","N","N"
"2018-01",116781,3,"BUSINESS","2011-01-24","3+","RENEWED BASE","2017-12-11","2017-12-11","2019-01-24","BASE","BASE","N","2012-08-17","N","N"
"2018-01",44927,3,"BUSINESS","2004-04-09","3+","RENEWED BASE","2018-03-19","2018-03-19","2019-01-21","BASE","BASE","N","2015-06-15","N","N"
"2018-01",199824,2,"SAVINGS","2016-01-24","2","UNRENEWED","2017-03-09","?","2018-01-24","BASE","?","N","?","N","N"
"2018-01",71325,3,"BUSINESS","2007-01-15","3+","RENEWED PLUS","2018-01-07","2018-01-07","2019-01-15","PLUS","PLUS","Y","2016-12-06","N","N"
"2018-01",177953,2,"SAVINGS","2015-01-21","3","RENEWED BASE","2018-01-15","2018-01-15","2019-01-21","BASE","BASE","N","?","Y","N"
"2018-01",212292,2,"SAVINGS","2017-01-05","1","UNRENEWED","2017-01-05","?","2018-01-05","BASE","?","N","?","N","N"
"2018-01",160739,2,"SAVINGS","2014-01-31","3+","RENEWED BASE","2018-01-31","2018-01-28","2019-01-31","BASE","BASE","N","2014-08-07","Y","N"
"2018-01",108253,2,"SAVINGS","2010-06-13","3+","RENEWED PLUS","2018-01-02","2018-01-02","2019-01-14","PLUS","PLUS","Y","2016-11-22","N","N"
"2018-01",26812,3,"BUSINESS","1991-04-11","3+","RENEWED BASE","2017-05-10","2017-05-10","2019-01-31","BASE","BASE","N","2010-05-26","N","N"
"2018-01",201854,2,"SAVINGS","2016-01-29","2","RENEWED PLUS","2017-12-21","2017-12-21","2019-01-29","PLUS","PLUS","Y","?","N","N"
"2018-01",41650,2,"SAVINGS","2004-01-16","3+","RENEWED BASE","2018-01-15","2018-01-12","2019-01-15","BASE","BASE","N","2016-11-07","Y","N"
"2018-01",28953,2,"SAVINGS","2002-12-31","3+","RENEWED BASE","2018-01-11","2018-01-11","2019-01-11","BASE","BASE","N","?","Y","N"
"2018-01",139255,2,"SAVINGS","2013-01-08","3+","RENEWED BASE","2017-12-24","2017-12-24","2019-01-08","BASE","BASE","N","2016-08-06","N","N"
"2018-01",131007,3,"BUSINESS","1996-01-27","3+","RENEWED BASE","2018-01-26","2018-01-23","2019-01-26","BASE","BASE","N","?","Y","N"
"2018-01",102266,2,"SAVINGS","2010-01-05","3+","RENEWED BASE","2018-01-22","2018-01-22","2019-01-08","BASE","BASE","N","?","N","N"
"2018-01",174613,3,"BUSINESS","2015-01-13","3","RENEWED PLUS","2017-12-14","2017-12-14","2019-01-13","PLUS","PLUS","Y","?","N","N"
"2018-01",117356,3,"BUSINESS","2011-01-28","3+","UNRENEWED","2017-01-25","?","2018-01-27","BASE","?","N","?","N","N"
"2018-01",181148,2,"SAVINGS","2015-01-30","3","UNRENEWED","2017-02-12","?","2017-02-11","BASE","?","N","?","N","N"
"2018-01",125185,2,"SAVINGS","2012-01-03","3+","RENEWED BASE","2018-01-06","2018-01-06","2019-01-03","BASE","BASE","Y","2018-09-06","N","N"
"2018-01",185273,2,"SAVINGS","2015-10-29","3","RENEWED BASE","2018-08-16","2018-08-16","2019-08-16","BASE","BASE","N","?","N","N"
"2018-01",93573,3,"BUSINESS","2009-01-21","3+","RENEWED PLUS","2018-03-01","2018-03-01","2019-01-21","PLUS","PLUS","Y","2015-06-25","N","N"
"2018-01",176924,2,"SAVINGS","2015-01-18","3","RENEWED BASE","2018-06-14","2018-06-14","2019-06-14","BASE","BASE","N","?","N","N"
"2018-01",125092,2,"SAVINGS","2012-01-03","3+","RENEWED BASE","2017-12-22","2017-12-22","2019-01-03","BASE","BASE","N","?","N","N"
"2018-01",224519,3,"BUSINESS","2017-01-14","1","RENEWED PLUS","2018-01-14","2018-01-14","2019-01-14","PLUS","PLUS","Y","?","N","N"
"2018-01",249705,2,"SAVINGS","2017-01-31","1","UNRENEWED","2017-01-31","?","2018-01-31","BASE","?","N","?","N","N"
"2018-01",240065,2,"SAVINGS","2017-01-25","1","RENEWED BASE","2018-01-08","2018-01-08","2019-01-25","BASE","BASE","Y","2018-05-27","N","N"
"2018-01",136995,2,"SAVINGS","2012-12-08","3+","RENEWED BASE","2017-12-30","2017-12-30","2019-01-31","BASE","BASE","N","?","N","N"
"2018-01",12239,2,"SAVINGS","2001-09-16","3+","RENEWED BASE","2018-02-07","2018-02-07","2019-01-31","BASE","BASE","N","2014-10-01","N","N"
"2018-01",3241,2,"SAVINGS","2000-01-22","3+","UNRENEWED","2017-11-27","?","2017-11-26","PLUS","?","Y","2015-11-09","Y","N"
"2018-01",153770,2,"SAVINGS","2014-01-08","3+","RENEWED PLUS","2018-01-08","2018-01-05","2019-01-08","PLUS","PLUS","Y","?","Y","N"
"2018-01",72262,3,"BUSINESS","2007-01-21","3+","RENEWED BASE","2018-01-26","2018-01-26","2019-01-21","BASE","BASE","N","2015-06-23","N","N"
"2018-01",189322,2,"SAVINGS","2016-01-05","2","UNRENEWED","2016-01-05","?","2017-01-05","BASE","?","N","?","N","N"
"2018-01",6952,3,"BUSINESS","2001-01-02","3+","RENEWED PLUS","2017-01-04","2018-01-05","2019-01-05","PLUS","PLUS","Y","2014-06-21","N","N"
"2018-01",221375,3,"BUSINESS","2017-01-12","1","UNRENEWED","2017-01-12","?","2018-01-12","PLUS","?","Y","?","N","N"
"2018-01",234901,2,"SAVINGS","2017-01-21","1","RENEWED BASE","2018-04-25","2018-04-25","2019-04-25","BASE","BASE","N","?","N","N"
"2018-01",79393,2,"SAVINGS","2008-01-06","3+","RENEWED BASE","2018-01-20","2018-01-20","2019-01-06","BASE","BASE","N","2011-09-10","N","N"
"2018-01",101573,3,"BUSINESS","2009-12-23","3+","RENEWED BASE","2018-01-09","2018-01-09","2019-01-06","PLUS","BASE","N","2017-09-28","N","N"
"2018-01",142621,2,"SAVINGS","2013-01-21","3+","RENEWED BASE","2018-01-21","2018-01-18","2019-01-21","BASE","BASE","N","?","Y","N"
"2018-01",43933,3,"BUSINESS","2004-02-01","3+","RENEWED PLUS","2017-12-30","2017-12-30","2019-01-31","PLUS","PLUS","Y","2010-08-22","N","N"
"2018-01",240035,2,"SAVINGS","2017-01-25","1","UNRENEWED","2017-01-25","?","2018-01-25","BASE","?","N","?","N","N"
"2018-01",207050,2,"SAVINGS","2017-01-25","1","RENEWED BASE","2018-01-25","2018-01-25","2019-01-25","BASE","BASE","N","?","Y","N"
"2018-01",188474,2,"SAVINGS","2016-01-03","2","RENEWED PLUS","2018-01-19","2018-01-19","2019-01-03","PLUS","PLUS","Y","?","N","N"
"2018-01",218731,2,"SAVINGS","2017-01-10","1","RENEWED BASE","2018-04-08","2018-04-08","2019-04-08","PLUS","BASE","N","?","N","N"
"2018-01",503,2,"SAVINGS","1993-12-07","3+","RENEWED PLUS","2018-01-22","2018-01-19","2019-01-22","PLUS","PLUS","Y","2016-08-11","Y","N"
"2018-01",195703,2,"SAVINGS","2016-01-16","2","UNRENEWED","2016-12-10","?","2018-01-16","PLUS","?","Y","2017-02-19","N","N"
"2018-01",225607,2,"SAVINGS","2017-01-14","1","RENEWED BASE","2018-01-14","2018-01-11","2019-01-14","BASE","BASE","N","?","Y","N"
"2018-01",65813,2,"SAVINGS","2000-10-18","3+","RENEWED BASE","2018-01-20","2018-01-20","2019-01-31","BASE","BASE","N","?","N","Y"
"2018-01",126561,2,"SAVINGS","2012-01-11","3+","RENEWED BASE","2018-01-05","2018-01-05","2019-01-11","BASE","BASE","N","?","N","N"
"2018-01",4612,3,"BUSINESS","2000-04-29","3+","UNRENEWED","2017-01-14","?","2018-01-19","BASE","?","N","2011-11-06","N","N"
"2018-01",10428,3,"BUSINESS","1991-01-04","3+","UNRENEWED","2017-01-17","?","2018-01-31","BASE","?","N","?","N","N"
"2018-01",36907,2,"SAVINGS","2003-08-18","3+","RENEWED PLUS","2018-02-09","2018-02-09","2019-01-23","PLUS","PLUS","Y","2015-07-25","N","N"
"2018-01",100023,3,"BUSINESS","2009-10-16","3+","RENEWED PLUS","2018-05-07","2018-05-03","2019-05-07","PLUS","PLUS","N","2016-11-04","N","N"
"2018-01",53409,2,"SAVINGS","2005-01-28","3+","RENEWED BASE","2018-01-28","2018-01-25","2019-01-28","BASE","BASE","Y","2018-08-30","Y","N"
"2018-01",143382,2,"SAVINGS","2013-01-25","3+","RENEWED PLUS","2018-02-15","2018-02-15","2019-01-25","PLUS","PLUS","Y","?","N","N"
"2018-01",62846,2,"SAVINGS","2006-01-23","3+","RENEWED BASE","2018-02-15","2018-02-15","2019-01-23","BASE","BASE","N","?","N","N"
"2018-01",123004,2,"SAVINGS","2011-10-19","3+","RENEWED BASE","2018-08-23","2018-08-23","2019-08-23","BASE","BASE","N","?","N","N"
"2018-01",4037,3,"BUSINESS","2000-02-01","3+","RENEWED BASE","2018-01-31","2018-01-28","2019-01-31","BASE","BASE","N","?","Y","N"
"2018-01",158022,2,"SAVINGS","2014-01-20","3+","RENEWED BASE","2018-01-05","2018-01-05","2019-01-20","BASE","BASE","N","2015-05-18","N","N"
"2018-01",169409,2,"SAVINGS","2014-11-29","3+","UNRENEWED","2017-01-22","?","2018-01-22","BASE","?","N","?","N","N"
"2018-01",138172,3,"BUSINESS","2013-01-04","3+","RENEWED BASE","2018-01-09","2018-01-09","2019-01-04","BASE","BASE","N","?","N","N"
"2018-01",29961,2,"SAVINGS","2003-01-08","3+","RENEWED PLUS","2018-01-08","2018-01-05","2019-01-08","PLUS","PLUS","N","2017-08-11","Y","N"
"2018-01",88777,2,"SAVINGS","2008-12-06","3+","UNRENEWED","2017-01-14","?","2018-01-19","BASE","?","N","2015-11-14","N","N"
"2018-01",26447,2,"SAVINGS","2002-09-18","3+","RENEWED BASE","2018-01-22","2018-01-08","2018-01-11","BASE","BASE","N","?","Y","N"
"2018-01",177894,2,"SAVINGS","2015-01-21","3","RENEWED PLUS","2018-01-21","2018-01-18","2019-01-21","PLUS","PLUS","Y","?","Y","N"
"2018-01",123536,3,"BUSINESS","1998-01-23","3+","RENEWED BASE","2018-01-23","2018-01-23","2019-01-23","BASE","BASE","Y","2018-05-29","N","N"
"2018-01",100056,2,"SAVINGS","2009-10-18","3+","UNRENEWED","2017-01-12","?","2018-01-12","BASE","?","N","?","N","N"
"2018-01",55832,3,"BUSINESS","1993-01-28","3+","RENEWED PLUS","2018-01-23","2018-01-23","2019-01-28","PLUS","PLUS","Y","2015-02-26","N","N"
"2018-01",24108,2,"SAVINGS","2002-05-23","3+","RENEWED BASE","2017-11-25","2017-11-25","2019-01-04","BASE","BASE","N","2012-11-24","N","N"
"2018-01",26154,3,"BUSINESS","1992-01-16","3+","RENEWED BASE","2018-01-11","2018-01-11","2019-01-16","BASE","BASE","N","?","N","N"
"2018-01",1855,2,"SAVINGS","2000-01-04","3+","RENEWED BASE","2017-11-28","2017-11-28","2019-01-03","BASE","BASE","N","?","N","N"
"2018-01",108152,2,"SAVINGS","2010-06-04","3+","RENEWED BASE","2018-01-24","2018-01-24","2019-01-16","BASE","BASE","N","2015-05-02","N","N"
"2018-01",14489,2,"SAVINGS","2002-01-02","3+","RENEWED BASE","2018-03-11","2018-03-11","2019-03-11","BASE","BASE","N","2012-09-22","N","N"
"2018-01",150602,2,"SAVINGS","2013-11-16","3+","RENEWED BASE","2018-03-20","2018-03-20","2019-03-20","BASE","BASE","N","?","N","N"
"2018-01",219298,2,"SAVINGS","2017-01-25","1","UNRENEWED","2017-01-25","?","2017-10-28","BASE","?","N","2017-06-07","N","N"
"2018-01",222559,3,"BUSINESS","2017-01-13","1","UNRENEWED","2017-01-13","?","2018-01-13","BASE","?","N","?","N","N"
"2018-01",8490,3,"BUSINESS","2001-01-18","3+","RENEWED PLUS","2018-01-31","2018-01-31","2019-01-18","PLUS","PLUS","Y","2014-12-08","N","N"
"2018-01",15694,2,"SAVINGS","2002-01-12","3+","RENEWED PLUS","2018-01-12","2018-01-09","2019-01-12","PLUS","PLUS","Y","?","Y","N"
"2018-01",91807,2,"SAVINGS","2009-01-15","3+","RENEWED BASE","2018-01-02","2018-01-02","2019-01-15","BASE","BASE","N","?","N","N"
"2018-01",142950,2,"SAVINGS","2013-01-23","3+","RENEWED BASE","2018-01-23","2018-01-20","2019-01-23","BASE","BASE","N","?","Y","N"
"2018-01",43425,2,"SAVINGS","2004-01-30","3+","RENEWED PLUS","2018-02-10","2018-02-10","2019-01-31","PLUS","PLUS","Y","2014-06-21","N","N"
"2018-01",138937,2,"SAVINGS","2013-01-06","3+","RENEWED PLUS","2017-12-30","2017-12-30","2019-01-06","PLUS","PLUS","Y","2015-06-13","Y","N"
"2018-01",223309,2,"SAVINGS","2017-01-18","1","RENEWED BASE","2018-02-18","2018-02-18","2019-01-18","BASE","BASE","N","2017-08-14","N","N"
"2018-01",189466,2,"SAVINGS","2016-01-05","2","UNRENEWED","2016-01-05","?","2018-01-05","BASE","?","N","?","N","N"
"2018-01",93825,2,"SAVINGS","2009-01-22","3+","RENEWED BASE","2018-02-25","2018-02-25","2019-01-22","BASE","BASE","Y","2018-04-26","N","N"
"2018-01",173393,3,"BUSINESS","2015-01-10","3","UNRENEWED","2017-01-29","?","2018-01-10","PLUS","?","Y","?","N","N"
"2018-01",226749,2,"SAVINGS","2017-01-15","1","UNRENEWED","2017-01-15","?","2018-01-15","BASE","?","N","?","N","N"
"2018-01",118166,2,"SAVINGS","1996-08-30","3+","RENEWED BASE","2017-12-10","2017-12-10","2019-01-05","BASE","BASE","N","2015-03-01","Y","N"
"2018-01",75963,2,"SAVINGS","1993-10-30","3+","RENEWED BASE","2018-01-11","2018-01-11","2019-01-30","BASE","BASE","N","?","N","N"
"2018-01",47722,3,"BUSINESS","1993-10-02","3+","UNRENEWED","2017-01-01","?","2018-01-09","PLUS","?","Y","2013-08-20","N","N"
"2018-01",82677,2,"SAVINGS","2008-01-30","3+","RENEWED BASE","2018-02-02","2018-02-02","2019-01-30","BASE","BASE","N","?","N","N"
"2018-01",174741,2,"SAVINGS","2015-01-13","3+","UNRENEWED","2017-01-28","?","2018-01-28","BASE","?","N","?","N","N"
"2018-01",162654,2,"SAVINGS","1999-01-20","3+","RENEWED PLUS","2018-01-11","2018-01-11","2019-01-20","PLUS","PLUS","Y","2016-05-27","N","N"
"2018-01",134031,2,"SAVINGS","2012-07-26","3+","RENEWED BASE","2018-01-26","2018-01-26","2019-01-31","PLUS","BASE","N","2017-11-16","N","N"
"2018-01",233484,2,"SAVINGS","2017-01-25","1","UNRENEWED","2017-01-25","?","2018-01-25","BASE","?","N","?","N","N"
"2018-01",98705,3,"BUSINESS","1996-02-01","3+","RENEWED BASE","2018-02-06","2018-02-06","2019-01-31","BASE","BASE","N","2010-08-05","N","N"
"2018-01",218678,3,"BUSINESS","2017-01-10","1","UNRENEWED","2017-01-10","?","2018-01-10","PLUS","?","Y","?","N","N"
"2018-01",242397,2,"SAVINGS","2017-01-26","1","RENEWED PLUS","2018-01-26","2018-01-23","2019-01-26","PLUS","PLUS","Y","?","Y","N"
"2018-01",52165,2,"SAVINGS","2005-01-17","3+","RENEWED BASE","2018-01-17","2018-01-17","2019-01-17","BASE","BASE","N","?","N","N"
"2018-01",137110,2,"SAVINGS","2012-12-13","3+","UNRENEWED","2016-12-28","?","2018-01-25","BASE","?","N","?","N","N"
"2018-01",76245,3,"BUSINESS","2007-08-31","3+","RENEWED BASE","2018-01-30","2018-01-30","2019-01-20","BASE","BASE","N","?","N","N"
"2018-01",165470,3,"BUSINESS","2014-09-03","3+","RENEWED PLUS","2018-01-16","2018-01-16","2019-01-31","PLUS","PLUS","Y","2017-01-31","N","N"
"2018-01",40954,2,"SAVINGS","2004-01-10","3+","RENEWED PLUS","2017-12-02","2017-12-02","2019-01-09","PLUS","PLUS","Y","2015-08-15","N","N"
"2018-01",21417,2,"SAVINGS","2002-01-03","3+","RENEWED PLUS","2018-01-03","2017-12-31","2019-01-03","PLUS","PLUS","Y","2013-03-22","Y","N"
"2018-01",134761,2,"SAVINGS","2012-09-07","3+","RENEWED BASE","2018-01-28","2018-01-25","2019-01-28","BASE","BASE","N","?","Y","N"
"2018-01",2728,2,"SAVINGS","2000-01-15","3+","RENEWED BASE","2018-01-14","2018-01-11","2019-01-14","BASE","BASE","N","2013-08-09","Y","N"
"2018-01",71980,3,"BUSINESS","2007-01-20","3+","RENEWED PLUS","2018-01-24","2018-01-24","2019-01-20","PLUS","PLUS","Y","2014-02-15","N","N"
"2018-01",41207,3,"BUSINESS","1992-08-20","3+","RENEWED BASE","2018-01-25","2018-01-22","2019-01-25","BASE","BASE","N","?","Y","N"
"2018-01",146214,2,"SAVINGS","2013-05-03","3+","RENEWED PLUS","2017-01-18","2017-12-30","2019-01-18","PLUS","PLUS","Y","2017-01-18","N","N"
"2018-01",64970,3,"BUSINESS","1994-01-27","3+","RENEWED BASE","2018-02-07","2018-02-07","2019-01-27","BASE","BASE","N","?","N","N"
"2018-01",12054,2,"SAVINGS","2001-08-29","3+","RENEWED BASE","2018-04-18","2018-04-18","2019-04-18","BASE","BASE","N","?","N","N"
"2018-01",9246,2,"SAVINGS","2001-01-26","3+","RENEWED BASE","2018-01-26","2018-01-23","2019-01-26","BASE","BASE","N","?","Y","N"
"2018-01",176188,2,"SAVINGS","2015-01-17","3","RENEWED BASE","2018-01-17","2018-01-14","2019-01-17","BASE","BASE","N","?","Y","N"
"2018-01",136574,2,"SAVINGS","2012-11-18","3+","RENEWED BASE","2018-01-27","2018-01-27","2019-01-25","BASE","BASE","N","2014-08-29","N","N"
"2018-01",54551,2,"SAVINGS","1992-01-12","3+","RENEWED BASE","2017-12-23","2017-12-23","2019-01-18","BASE","BASE","N","2010-10-29","N","N"
"2018-01",15024,2,"SAVINGS","2002-01-06","3+","RENEWED PLUS","2018-01-06","2018-01-06","2019-01-06","PLUS","PLUS","Y","?","Y","N"
"2018-01",205606,2,"SAVINGS","2017-01-18","1","RENEWED PLUS","2018-01-08","2018-01-08","2019-01-18","PLUS","PLUS","Y","2017-07-25","N","N"
